,goods_title,goods_url,goods_img_url,goods_price,goods_cat,spec,review_count,star_point,created_at,nvmid,is_ad,chpid,keep_count
23,i13 Tws 화이트 화이트  블루투스이어폰 에어팟 아이팟,http://cr2.shopping.naver.com/adcrNoti.nhn?x=SKlCBT4XRRUqhl0wkpVwHv%2F%2F%2Fw%3D%3DsiiZw%2BdTTu4S%2FSdwPISJiwdbqbMQjQXT2wefbpPD4pJFFxXq5RRrAbf2VfWG%2F%2B5KyYhj0hxJgGcIVM1X39Zdpr6P2zIuAE9wYA1SCge86cLgWWkSX2DJIGOwmoeevc%2Fg2fxl7QRlRlgCoeNbFY1oz1YjI8JrioLQeWufO4a%2FHdknCffnam7Ftm5%2F84Y5GHP0cXjLZDa17FLaZgg3bkG34TdEaXVcGnTjdCu8UTdiH3yPPWMqvEQ%2B7TZpgLwnzkD76T9AexXN%2BqjCJPTBPyL9wpIYlFAdf1OFsetsPTCIBnAuWvYwmJsa4bvUi%2Bv3z9EVhLdwNCixGWra%2B5W2Y7JkVEXFoBld39Oc%2BM77KK34oOvzAM6MeDG%2FjseQ6ubtXjUwTEr2LTFgao%2BiepyBEdhxytFY7dvn5GY8i5Y8f2iRVbciRx7Advpj3m7WdeagnSj6PQX%2FfZaazc0QYOhutSZ1AMOVA6TGmBmkMN9CzN%2B9cGzJ1epXOeU9VzmI3R7ggqGBCAzGY9lde00oL4Hy0LKSzs%2BbP7YcQ8Vd9QDlZ%2F8132DoYHcxmrPwRfhdlE7jV2qSB9TE0AI5cXky%2BxX66GmKnZ4oKPPaP2w9U%2BT717ChfhH%2Bd%2BCu9lRcbePq7nsNWvsAbsBXo7c5mGgvIFz6YxbBosghJ4S6p8NHp%2Bnp%2FyQ0YUuXH%2F3FcSFzF0V2mu6Way8ifAMESMrTaUEJggJXEpFw6n66jwvGi0gEaL4hBnill%2B0Y%3D&nv_mid=18735689675&cat_id=50002334,https://shopping-phinf.pstatic.net/main_1873568/18735689675.jpg?type=f140,14790,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",{},24,,2019.04.,18735689675,False,1959083390,0
24,애플 에어팟 MMEF2KH,http://cr2.shopping.naver.com/adcr.nhn?x=%2Fzqdhhd3y%2FZqx387OLW8Vv%2F%2F%2Fw%3D%3DsM0Y7VYbZbfIMpykQ6rAdS%2FfECnshgsOWTGuYjyC4qaTwMHFVfyRR41kkqop4BBe7tydSkyZzJiNXIVll7e2ZySarGbeyB6eTx7XqAL%2B7D8XrKz8o7tuc9Ij0b187ydbLzTJpMDkwSrrn4L0FQH4DzmM5ywTNbvkDUq403b3HrmOgL3H8K50yxowtGGzJXMBSPgmdnwEFEDI7yIrF9esOc54o1XJDMq%2BnL%2BrPjSV7wHc%2FN64mlPZWDdIWzu8WT%2B0bUghsueFhLhmO26gme%2BdAx8sP3PjgD1pF4Y9jg2jHOR1utIAK8463LVa6HQmTjYBo3Tg2Ry0vHLJhIAih9EB8%2BoLIaHrl4IE1YXfYsjwXrI7DY271zd1sYmrtIel2dncs4FEkKux1vrrbbsxPHMyo6LPPSsIZe4LJuXcsPA%2FwexZ9lMgB%2F%2B8iYRxbudz7RFGEAgfzuHCM3n7BaMu%2FKlroPslfL9IwTttfaNtR8b0GZ2Zl410yQoVUuKGfhcEsQh9wkumNjIYyziRk7v7aYljip25WjNZVAZlOlbZkyjBx85T76zhtcoHzzEwwTUrmq9V%2FdkJlDPcKoK%2FoN4zNn0Tf7xm5Ru3E1n%2FmMSqSu%2BZLd5xc6FUBXOKPGNpBR%2Fhodv9ejrmqFw3VmutjfJ%2FPW7GqIAQvAlhz1ju6tL3Kq5iD%2FZmbVktbD4XnHxYf4ABq9Bam,https://shopping-phinf.pstatic.net/main_1842862/18428627338.20190401154912.jpg?type=f140,170000,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']","{'종류': '이어셋', '무선방식': '블루투스'}",3070,,2019.04.,18428627338,False,,217
25,애플 애플 정품 에어팟 2세대 유선/무선충전 당일출고,http://cr2.shopping.naver.com/adcrNoti.nhn?x=cqcT7mKutt41%2FE5vmMjet%2F%2F%2F%2Fw%3D%3DsgxJM3nh39SLz4aGP%2BWapDLMAmdLrWpC4OznDjC5HSYdFxXq5RRrAbf2VfWG%2F%2B5KyWjPyleHI1%2BXJwYh6C7d%2BSfJozvsg3RgcBeele%2BgCodJpOMV%2FVMpBMPerVw3rrKOjLdJuU1BcqbuNEVpJ8XGrlcNVnLet3gZKy3VIrIUCnWb0D%2F2H1FIGiv0BmuMY7PFnCE88bR5lH%2FbGzaWkxgStubagyO7vv0vfFNs18d%2Be47V1WKReQ14l1D0pqAs40439qXovKPOc7%2BwfQ9%2B6qjdfvnziS%2Fd3ml6%2Bd7n6%2F50Se3MF%2BGNtffYHA7Wzu1X3aE%2BlUu494TEcYmeURY65m7HcHUcJfJu0wIQ1W6NYJf1RHR7i6j6aoXBoL%2Ff2GzAfva6mfejOgISFYexmmW1W3E1vD8hJczspxtm2qJQbkXuAiJXpg2n3vKLU6j2y%2BpF8yeXK7Os%2BAD29YG2%2FFN5hdaCjb%2BmMbovCtkjM6gsEMcIk6SzpkQMLqayATyhWUU0KsT7tUeH03Ubg%2BQE9DBkXxu81kYOVokvWXtfreTqUKjN5QoOn98CUHt1D1SCJjq0J2A3Tk%2FbZITughJKZf3IHuBOb0E9bd6uYioOuarLFWu%2BC4EkBkv%2BfuOMfgXUiqixVX0lVeP5q7%2B0qdfOetHBQIHT8YxCAcO8Iwfm8mT7AtANI%2BuOTohLKYdG3xSQw1AAN9K44&nv_mid=19735390207&cat_id=50002334,https://shopping-phinf.pstatic.net/main_1973539/19735390207.jpg?type=f140,169020,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",{},240,,2019.06.,19735390207,False,B694003578,15
26,에어팟 ios 안드로이드 차이팟 아크로i9 PULS i8 mini,http://cr2.shopping.naver.com/adcr.nhn?x=ntIlTDDQ2r%2Fln6VA9rGXSf%2F%2F%2Fw%3D%3DsQ%2BflrHpNq7bJGzFO%2F70oVuCBpOC3q1GqeyQow4pGP5vwMHFVfyRR41kkqop4BBe7OJ3jhLZ4ymzDb1vPnEXzTvJozvsg3RgcBeele%2BgCodJpOMV%2FVMpBMPerVw3rrKOjSUx0aYgy%2BpNuSJuaHMAeCci0wzOxWXCLD2awDGTyPqliGVPbpNF3tDCUPhZDX5itu6AMBWeDToZ3WxEAnzw0IcdHC%2B5j%2BNUXNAjZd%2FETzrKlopbpieagPRoipJ%2FEZ19DagiK5o1NShQDksdLRQC9a2wx1KUZJVUHxfedy68wMUrnubdT0A5LmOWSEA0fbKvt6yyLYMPm41ELE3gsPfqNls6AXJ5gzkgiRb4xdihRWRQ4kaz2EhFOdqQfNeO7RBoKS8Nfhd0fDVuMJ3bOgcss6RbD0zRKk5bBuqEYjVJX3aQNatBIZYTtW086isaf1Uk5dOVfbZQc2UvAdpBXfP%2Fr22qmNKk4GDzWKj9nmimhrRjWzsO4hg4ynmZLOKu5ZlEqGfdDs3n997MhysfAFa8T0Sj8Q11Du7zqIqEe1Wf6%2FRZZEjxt9PYsWcdKCzhRjq5BXYWF4BZHwlRjb5p3%2BPQgDEIrSOGAiSlYgb5u1glULgYsfLXmx7yvXuSkEY3ZDR%2Fv7F5N%2FHdh21YTIiAQsqyW5L7nXVZbuwPrgRhIlV%2B41xM%2B%2BMcYD0GUF7Vny4zv2tnH9JlNPPE01t6hPriInQ0Pag%3D%3D&nv_mid=81952924531&cat_id=50002334,https://shopping-phinf.pstatic.net/main_8195292/81952924531.5.jpg?type=f140,21000,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']","{'종류': '이어셋', '채널': '스테레오', '무선방식': '블루투스5.0+EDR'}",58,,2019.04.,81952924531,False,4408402081,40
27,보호 earhooks 홀더 airpods에 대 한 보안 맞는 후크 애플 무선 이어폰 액세서리 실리콘 스포츠 anti-lost ear hook,http://cr2.shopping.naver.com/adcrNoti.nhn?x=K27HnFxglmONGYtQikk6Rf%2F%2F%2Fw%3D%3DsH84dk%2FiuqVAk6ND7UWUjMKlt60UrT9EqFQHQhrtXYMnwMHFVfyRR41kkqop4BBe7Wsae8wshCwItsz%2FEP33uy%2FJozvsg3RgcBeele%2BgCodJpOMV%2FVMpBMPerVw3rrKOj5WK%2B2sGWExcp8gSy2JNomW513Nw3L5zPKtRzHuruDfDhFcJWlbQSCxy15v7Aw%2FBDBQeRdX9LxnPR6RAPOAklE3zRSOBIOrzVMPyQ3hLcygL2pDwiPOtNdZ7qOakFMJtJ%2F6rCs%2B%2BLRQT%2B9U4HWoTsfmTZdCDYTlGHgOMN8EpMDNHU0%2FimGdKwlFUT0d3kI2dkptJr4p%2BbmmKEzpLVi6Uj%2F%2BG7Mv%2F0rqOLx39PuF1O3LzUz%2Fopf9sNC4a%2FsdLp%2FJkKM8aoxYPw7Gl6jKvW3%2FMsIGRSW3XzqtcbD4dQBHcxTu%2BsCUcycEV0Utkyjxf%2B%2Blldk4aqDmUHS1BGh9SiuJPrJmVyf4fEeIwpi1WJR%2F5%2FpRf41b1TvfQyNa7hciW%2Br3JhZZiQcNYjXmUeAMkutJpC7SFgEKQTG8iUvvYWOEz26q9k1Wv54Cn5m5pgtYvd0TiAEr2LTFgao%2BiepyBEdhxytJkpCrxVbFq4xtbb%2FZeSheKQaZwOf8U9RjLKp5eGp1Z8rq08Mr%2F2K9L5IZrzQN84woud%2Ftq6DOqnKE9NtqF3qlnj%2FXy%2FQQX8x9anpAZOXT79Wf0bIY7sJz2h7cpHiKP3rABCSiFMDzbG6tnPXCgUIE6fbQLfSSgQe5DCw5AHYRvG8OJfwiD7%2F2TyDbHXxp4oEM6MCkCaNHXl6h46kjcMbXxGQ7M%2FNb%2Bu67hd2Rrvugb5aXfI2wQG8dGOGDV1ImgaLZgAQJFARQ%2BohiG495E9qXQQeV7Trmmx11ukt2IYWjuSjJkscc6vLLFACPOJa%2BPe0xwtEyBlNASqAJ%2FaIncOIj5Hd9c3DPwgdkrAbdufIkuc8SDJTXS2YL5sdewhH64qX1w4iyDvOptwh57n%2BSx8BtA%3D&nv_mid=20469790136&cat_id=50002334,https://shopping-phinf.pstatic.net/main_2046979/20469790136.jpg?type=f140,1324,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",{},1362,,2019.08.,20469790136,False,32952755270,0
28,에어팟2세대 유선충전(MV7N2KH/A),http://cr2.shopping.naver.com/adcrNoti.nhn?x=SXUw2HogaKFexxIMK0ylGf%2F%2F%2Fw%3D%3Dsl%2B5w4Hs7UPZekFQiOJXL2y%2FOUsSwuGgJhbQPDldCHZuX2Vp5lJDj17PFAuvRflaOxulVsrUgTMEuU%2ByK3rGIf7eiVDj0liwdORz5yZ%2F0YcBOafvfgoBLvObUPqTnT7ZqBhd%2BLD7g4lp7Kmi2hwL7Eh4z82zYYvHzehVT%2FYLf4WJAeoUEq5QbrqL%2BaJpSPuphG%2FGa446pSFYY2o2kzDT%2BOXxAwytxZCtBbfYqK%2BlnvI11Vb1XzKmjD6Idarsaoct0rEaUcX0jgTeKstHoo8iewDhMchfD18%2FlsnPVfwAzT5uHk7IPkNqV4qPG39TLNnvCzVR%2BUjLhsDHsOKruNhhgxD8SiFhbTwsXXFCZxx1GKU1dIcdV0T%2BnPV3H2IIxaRl%2B0oDGMwapsSjm2qH7KqQOmPpsugF9NLJCtE2fShgqGxiHf7p0y5BW1qDC4HmjypntIDsRnRVSWsEIPItLlwL8osa2i73NIHAeOv9BexuxOPH%2FEJvDEMXFBukQxphQl17J%2Br%2BnngCZvETXY3ePhQjLx9KZerDFA%2F%2BPi2IhDsYxxTjUcLBFUdnm%2FUSOH5OeCs%2F7IxqLTJdmh0v3ZvqnPUsdKGHfpZUlrIMeHXbQNfXtbJhL%2BWZyNRgglQbh26RQEP6OS3zMNyFmIKzVFbaH98rKWQ%3D%3D&nv_mid=21085994495&cat_id=50002334,https://shopping-phinf.pstatic.net/main_2108599/21085994495.jpg?type=f140,98060,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",{},empty,,2019.10.,21085994495,False,s20191015fad0042fc69a0,4
29,마카롱 이어폰 아이폰 안드로이드 칼라 에어팟 블루투스 5.0,http://cr2.shopping.naver.com/adcr.nhn?x=1gvKU%2B8PPzFTB7vwe48qUv%2F%2F%2Fw%3D%3DsNDq36CGzQiZwJRuYRePyDaS15%2FA08WkjiZ7SK7CWaFzwMHFVfyRR41kkqop4BBe726nZQTr4tqQl422aZV9yH7eiVDj0liwdORz5yZ%2F0YcBOafvfgoBLvObUPqTnT7ZqK2od2alM%2FLjy82Ua0iQGL3mbg%2F3UJJxfnO029GoqU8GIvZpKtOxFems%2FwkKKoxGRHtOhFS1deBE1eCKILGUGxYvRNxBaMu7EApLHwmXKBjh9LsW4RgipVPKA%2F2IN4cAJ4mmic2vQ8l3OPvPdLBTB59wUzXNaLvM9Oy%2BqxIs2zvmDU1sOt4mP%2F%2FuCWIKhRr1rK%2Fk1Z3OuRLzo09%2FmS5NkkzvgzhpTs7DWMQgyxxN1khsde%2FqciPsaNbFRW07CbxJJCCquBoDzEG78mKX6bE%2BPxMVsO2%2BtOsjAPrMaIDIg%2FxspWypKCUM2L72LjyIBoH4HvXfQXtqR%2FPpKDhTy9L6kL5RUxabhRRpURe4ljS2Xhs4Ygd0MXU5cG%2BvyJqIL%2B4UB4TpBjxries4vBttX83zeyUJKuAcYDZT47i5qICAB7XCj6JmmN9TmJXykbxQlNEotAoLZbkVrS2Ekbsfl7%2FhRv7wTajvhAkJohGpqu0dzeiXKkA9zKdoYyrWlmhCEjeCuA%2BqJ4DRN5fKZfSRRb%2BzJzr5PEjIolYv7wpjVnitSd3Ad8F0gAz8OGPhtdaphv%2FOM3jBaebacAn5KnEZCQWIT3uA%2BcDf5MjeTxcCCZbgN6sc%3D&nv_mid=82214473403&cat_id=50002334,https://shopping-phinf.pstatic.net/main_8221447/82214473403.jpg?type=f140,10850,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']","{'종류': '이어셋', '채널': '스테레오', '무선방식': '블루투스5.0', '구성': '단품'}",47,,2019.09.,82214473403,False,4669952769,29
30,[유선충전] 애플 에어팟 2세대 Apple Airpod2 (MV7N2KH/A),http://cr2.shopping.naver.com/adcrNoti.nhn?x=U32P2PU7haI0vpDVwKpsZv%2F%2F%2Fw%3D%3Ds1kiQT4I2WtsWdmd89m4JXc3UOT%2BohUAa55mgL3c2BUCX2Vp5lJDj17PFAuvRflaOLxcXnlHTA8YoqJCBsLg9jSarGbeyB6eTx7XqAL%2B7D8XrKz8o7tuc9Ij0b187ydbLujE4JAtqpejOkmDGh9K846Vtjn7CchApkZRVf85npqqUPi3z96Rtc0VrLBdotPflOkI9UozMfJehyMU9nYULSPXXb427kqSOjTfPMm1yDopgGodDhkDzNLLtPDxUWKYFYqRy2fEDdlllj3hFfC2LKhvtWLMKp7OVzi%2BwVtd%2Be2LgsFiEBK6XnGgefqSF6qBwGRopfulO9ezpYbV7agBtVUdjIl4kYGK3tAp5UyAJQ36HCl52q%2BGNPXzOfsxDzcw%2BO%2BDOGlOzsNYxCDLHE3WSG9R7TpskXqXZX%2B4AXcrROSIDBj5m0jFpxM%2F6jEPaLUm3N1p6yly0AS%2FJipwLCcuOeUfICZXs%2FNDf4RzbrIbyYiyqDjUz8mKNeSOcRVZixaa1IfBF871z0QDe9o4n8a%2FHFTMYWAcESKyxT9e93gJhmca%2Fr57tDsjfqQzK7%2F%2BNh%2Bcm8CBCWVWwLXdoxRvoqgCvcPTDnnxhPGORZV9H3NDqTnnuUoYqYc8xmD0QHxLlXHhJPnj3k0dyVEEqI4hz3kn0%2F2p885SkPi4Kwg4TO0aoWzyleVZzYSXyLkjcXXIcAaXSs0l6BOXG%2BnxQTY%2BWOgEPmw%3D%3D&nv_mid=19699444396&cat_id=50002334,https://shopping-phinf.pstatic.net/main_1969944/19699444396.jpg?type=f140,168960,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",{},6,,2019.06.,19699444396,False,2399049627,0
31,애플 에어팟 2세대 모노,http://cr2.shopping.naver.com/adcr.nhn?x=tgaxDLh8233GFxqH4isxK%2F%2F%2F%2Fw%3D%3Ds6%2BkEApKH35bPhXztwxHZjmHuLjPV3a5HbkfxewjQ82nwMHFVfyRR41kkqop4BBe7L4jeKG9ji10tHhGrgM02XCarGbeyB6eTx7XqAL%2B7D8XrKz8o7tuc9Ij0b187ydbLzTJpMDkwSrrn4L0FQH4DzmM5ywTNbvkDUq403b3HrmOgL3H8K50yxowtGGzJXMBS01HoEYznmfga56fHdPvSqTkgn%2Fu4EwLtaB5jFEsHfx8%2FN64mlPZWDdIWzu8WT%2B0bUghsueFhLhmO26gme%2BdAx8sP3PjgD1pF4Y9jg2jHOR1utIAK8463LVa6HQmTjYBo3Tg2Ry0vHLJhIAih9EB8%2BoLIaHrl4IE1YXfYsjwXrI7DY271zd1sYmrtIel2dncsn3N7AEbsJ8iZnn6noRbLcO1O6N1WiiJa7PrHuUmOfs6Ivn2wcgNbRCZ0IHdX8uabVii7AhVLO2593Q4e9wYF0uOQS0NqT5%2FvWv2ctJ0FTQwZaO1NXbgkpTBydkG%2FwTW6%2Bzr68%2B%2BC4OAnTk3Mi9Aad%2FJM5NP55QM6WYNgi%2BR8e%2BrgbCyuspUzaGSLAAfkne8rjLo93rKGv%2Bs4O2OvSltyWyItOKtezGyXSMTbHs5phfy5%2BrTq8B24KAgSqeNWmrIWbKQduWJFBWuYc466YiC5Ucv28DGuwcr%2BpRRvH4lFLHCVJzfjQBoreXjK0V2epISR,https://shopping-phinf.pstatic.net/main_2019040/20190400738.20190712154217.jpg?type=f140,65740,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']","{'무선방식': '블루투스(애플H1칩탑재)', '통화': '3시간', '단자': '라이트닝', '품목': '무선이어폰', '부가기능': ['가속도계센서(동작,음성)', '광학센서', '급속충전(15분충전시3시간재생)', '자동연결', '상태표시LED', '터치버튼', '자동전원', 'Siri호출(두번터치,음성)', '듀얼빔포밍마이크'], '용도': '통화+음악(스테레오)', '음악': '5시간', '착용형태': '오픈형'}",empty,,2019.07.,20190400738,False,,37
32,애플 에어팟2 유선충전 정품 MV7N2KH/A 실리콘케이스 포함,http://cr2.shopping.naver.com/adcr.nhn?x=wmUyw8on8iz0c%2BiedhZIJv%2F%2F%2Fw%3D%3DsLDHVP0byKxEztOQR8auwj53Opi8njKryd5Zg2nK5LihFxXq5RRrAbf2VfWG%2F%2B5Kykw5X6sgUYHJM4oLJiMXIdPJozvsg3RgcBeele%2BgCodJpOMV%2FVMpBMPerVw3rrKOjSUx0aYgy%2BpNuSJuaHMAeCci0wzOxWXCLD2awDGTyPqliGVPbpNF3tDCUPhZDX5itCaMhGIFU1ezEe%2Bs1Q6rMKMdHC%2B5j%2BNUXNAjZd%2FETzrKlopbpieagPRoipJ%2FEZ19DagiK5o1NShQDksdLRQC9a2wx1KUZJVUHxfedy68wMUpH2xE7NxFYWoZ5cETe4BvvppgvgxhtkU5%2BoH42k8TDbR7yY36GD4TdkopDGPX9vv3ju8IO3Nk4lzb4Xd%2F1P6tlD7b%2FSWq4C%2BQc72ErPvShQ6D%2FYqI7S7U04jJbrDS4Xwv%2FQEIsbOm%2Fo6%2FPndB3JpRkwO%2Blp1M26LFznThoT5tT97FURi1lOriYMo3rBZ0ItS%2BkO311kw%2Fwby2%2BfdcPaX853Y1GJi35YaeGAfZ5pKZniGT6pHJGhKOVAtV8KLsyoUXwAqn8OcEs%2FBzl6cCbJO949MOefGE8Y5FlX0fc0OpOeW0bhD2vneQ%2BGWGxSKtQ2Ap16baB%2BQMJKHAZdMsI7Yq3u3gcArsdD5M4PjAJqNx4unn1ATfyLxM0vaJZhBxzZP7vzjupyDISH5hC8NuTunyuqfpfcmjRHgQOQKbx9GF1H%2BFy%2BXHRYNUjFF3CAXMsHNw%3D&nv_mid=82193831022&cat_id=50002334,https://shopping-phinf.pstatic.net/main_8219383/82193831022.1.jpg?type=f140,169000,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']","{'종류': '이어셋', '채널': '스테레오', '무선방식': '블루투스5.0', '구성': '단품', '호환가능OS': ['iOS', '아이폰4s이상', '안드로이드']}",130,,2019.08.,82193831022,False,4649310547,87
33,QCY T1S/T2C 무선 블루투스 이어폰/에어팟/블랙,http://cr2.shopping.naver.com/adcrNoti.nhn?x=pQXm%2BOEDqPhQ9uu%2B%2Bleeof%2F%2F%2Fw%3D%3DsgP01fpy8eYYPvFC9l1iZqr50%2Bbcg6acZ4DmFi26R%2F1aX2Vp5lJDj17PFAuvRflaOHQIyk%2FODIoaMbxD4lgDqZiarGbeyB6eTx7XqAL%2B7D8XrKz8o7tuc9Ij0b187ydbLWR9qda00Y1HfZ6TX%2BdqplQYQNggSZ89O0QFXcLml1y4WW2sgOFLy7D3ejLFs7VBacfZ7354pWgT93s%2Fq3zAiiAF605OzXJk%2FGv8GDY2bbsXVX7F7YSEyof2%2BVO2MW9uww0L4KaCQF5zGsbuPVBRHIcAQxrsSxBF5u1mkd6tl66Jo2GOzkkbESWUTvpEEmKuIMWMCmAhdsEoXmF87bWtZPdCsIWK3wFRJjG%2FzIRAjM0Z%2BCrZhe0tpaCpo%2FIBTdyX3IH7LxPt2URt86rA%2B4BrLcjZCtP6ESp0Ll7Qm4ZDE9G%2Fi6j6aoXBoL%2Ff2GzAfva6muQpI62sBEr3Git25O1pxFbY3HTFgmJNals4fEwxRr%2BO5p%2BsJ8%2BOZXgdNo51unPd%2Fg4tJVTP9c%2Brd9TRGCZzvE2dt4J%2F126hvKZiXEiVawQ%2Fvx6d%2FnZ7WrMdT1uB0dUAvRkOzPzW%2Fruu4Xdka77oG%2BQeg6twrkCpemHJzuY%2Fu%2BmfRCygWx5j1AXXw9hfhQmKdMicX37ae1rVPDUoR%2BbQ9BHL6bscu%2FIbP%2FUBDuOslHoDHjgRFU1BqaUOY6wYKd8w0R3fXNwz8IHZKwG3bnyJLnMji0g9fU%2F965uSILlAmnXtcOIsg7zqbcIee5%2FksfAbQ&nv_mid=19795740731&cat_id=50002334,https://shopping-phinf.pstatic.net/main_1979574/19795740731.jpg?type=f140,26010,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",{},221,,2019.06.,19795740731,False,1585152508,0
34,[엘라고] 에어팟 스트랩 [3 color],http://cr2.shopping.naver.com/adcrNoti.nhn?x=nMDP%2FpBXyYUuufRjy4HNOP%2F%2F%2Fw%3D%3DsPgqOHriC6s7%2B2n0N3BIU0Ghbjo%2FbhMyi379djCSod6bwMHFVfyRR41kkqop4BBe7qF059wldYblcJD2ceL%2Fxi7eiVDj0liwdORz5yZ%2F0YcBOafvfgoBLvObUPqTnT7ZqWhRuzdeXXTMzTM1iNwUbZMHUd3Q%2FhMjumUA1dIdTnfUe2qqpVZCFe156b8xr4CGQ0pSxkv1GzsslnrVsvOHPLjXPBhLZFHDOlEsB91tuHtryM7H9a3d0dX03nsqpT4YyFEbtAvgA7cvidhC7B1dQ05ZVuxcAKOGSHwZdmSMmXjq8m6ZxMcODNNc8hclrx22hYkwsdHiSlGatnHgUxIU6Loq36psyJrT9wfsKiU15GEqGpTf1W0JYE0M%2B09VRojNXEpNT7LWpf55aIvSEFNeX5lCngMUwE07uKdi0t0SnnM5l1bo15acBmOqMIbPgn5HWT9AexXN%2BqjCJPTBPyL9wpIYlFAdf1OFsetsPTCIBnAuWvYwmJsa4bvUi%2Bv3z9EVhLdwNCixGWra%2B5W2Y7JkVEVtEetCLiE2inR1I3SOg%2FRRHaHaFn3nF9EKwQt%2BFMw8YkDzQytr6e6FoPQkAvfmPzl7lE3knFLON6zh0zgNy2r0cwTxt9TIsCkFs44Odu0Uj744g2ivPCJIuUTyhmFZZHaYWF%2F71S9OCTWzkr47Wy0k0b9QGyZznzpvje7XboRQcGbOAz9kZQUz9DE37%2FwgD6gHGAh73XZ%2FLLz6RMArp0HzPH6kyQaP7gy151ohMtQh08EAsiCcB2n0oN%2FoJv6Ku4Yh6csgjbZpnTEJqARkqL0bKJWJBlpz8l718wAKXSUk82ITVTPjXXnNYcbYGAWdx0gob48NTHx8gYxup4mP5IkqbVktbD4XnHxYf4ABq9Bam&nv_mid=15142858596&cat_id=50002334,https://shopping-phinf.pstatic.net/main_1514285/15142858596.jpg?type=f140,8910,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",{},empty,,2018.08.,15142858596,False,132139,0
35,[애플] [당일출고]애플 정품 에어팟2세대 무선충전케이스 우체국택배 당일발송 국내A/S,http://cr2.shopping.naver.com/adcrNoti.nhn?x=5DI%2BbMFyAdk39ZNl%2B92bhP%2F%2F%2Fw%3D%3Ds%2BQJ1qCAadhnUd2AuxAbOc5yUVTQxmd5kd6%2Br6Zf4%2FbrwMHFVfyRR41kkqop4BBe7P0PQ76gG1vgfnFr%2BuPSMDCarGbeyB6eTx7XqAL%2B7D8XrKz8o7tuc9Ij0b187ydbL55jpPcrIhkju%2BnSmsG7kK34Ev2H3L3ZJzXr4lmtOTxKKI1HWirHmXXQWsiVML8ITJ99BdK%2BmIM2FA7JrefLAUaxtK%2F8eadiYLHaIdIiZX89ZK%2BWnn0v8u%2FnbsliPrhI8eSLAyzxiO24%2F3pDBKAj2EGq1CwXakpQvdzhCwfKeNawNtvmkR9AXSVzSVIC3GMCvUtDJRPWYadGXXsZSxq0ev0vzvg%2B7Sk2187HPMvJEPpXG1ZlXJs7Jd0f9ndMnPDsrh7KVb3zJyGDk6if0U7%2FuZQj%2BYFUvlInDaiBtQUX8HMgm5dFpYcnrrW8ydRITC3hBXNdKKn0wol9CZuxXIurZ%2BY9lHpiS%2FoNJMkbOtXnHH%2BCAvxBNo2iaJPsDSD%2FXdRZmQ1OKACrATDHcTyvzR3PrkdBzi0do%2BM58LgBmbH9rw%2BeSgAVqTOwx9rXAxbidowPxlaAM4%2FAgC5J4mz2HG3dWWrX%2Bb63BEON9S4ZV5V3aIK2qRfGFHr8Q6PDrFSQGJ9PlMz8yjjwvN77ALfGNNTCeYNlyWL5US6XLfF0ZqrSeZ%2B4mRpgXNNZEfA5yupqwf2lcBFv1gnKGm7ZVe9vInwn5EW8Fp%2Bjnu7gR5zmrZjhkoLwIhyZZXITbY2EDx0KORYJdiyTBeHX0SS%2Bh434WQpHAxwBfr90Wo6%2F8fjCc52KiElnXIH7Uq388X%2FMNZSdZT94wXDiLIO86m3CHnuf5LHwG0A%3D%3D&nv_mid=20775209086&cat_id=50002334,https://shopping-phinf.pstatic.net/main_2077520/20775209086.jpg?type=f140,129000,"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",{},empty,,2019.08.,20775209086,False,254160557_254160557,39
